product_information,product_id
"Bestellung ab 18 Jahren.Für dieses Produkt gilt das Jugendschutzgesetz.ProduktbeschreibungArtikelnummer 18865- Blassgelb mit leichtem Grünstich.
- Trinktemperatur: 8 - 12°C. Zutaten & AllergeneZutaten: Enthält SulfiteAllergenhinweise: Enthält: Schwefeldioxid und Sulfite.ArtikeldetailsMarkeDie WeinmacherEigenschaften*Neu*UrsprungslandDeutschlandAlkoholgehalt12 % Vol.ServiervorschlagEin Genuss zu: Lachslasagne, Gemüsegratins oder feinen Geflügelgerichten.Schmeckt zuGeflügel, GemüseKontaktKontaktname: Die Weinmacher GmbHKontaktadresse: 67150 NiederkirchenMaximale Bestellmenge: 15 StückFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",18865
"Gefahren- / WarnhinweiseAchtungVerursacht schwere Augenreizung.Ist ärztlicher Rat erforderlich, Verpackung oder Kennzeichnungsetikett bereithalten. Darf nicht in die Hände von Kindern gelangen. Schutzhandschuhe/Schutzkleidung/Augenschutz/Gesichtsschutz tragen. BEI KONTAKT MIT DEN AUGEN: Einige Minuten lang behutsam mit Wasser spülen. Eventuell vorhandene Kontaktlinsen nach Möglichkeit entfernen. Weiter spülen. Bei anhaltender Augenreizung: Ärztlichen Rat einholen/ärztliche Hilfe hinzuziehen.ProduktbeschreibungArtikelnummer 8978010ArtikeldetailsMarke: PersilUrsprungsland: DeutschlandKontaktKontaktname: Henkel AG & Co. KGaAKontaktadresse: D-40191 DüsseldorfMaximale Bestellmenge: 15 StückFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",8978010
"ProduktbeschreibungArtikelnummer 7649810Calgon 4in1 Power Tabs schützen Ihre Waschmaschine von innen - schwer zugängliche Maschinenteile, die mit Wasser in Kontakt kommen, werden so vor Kalk, Korissionen, Schmutzablagerungen und Gerüchen bewahrt.ArtikeldetailsMarke: CalgonEigenschaften: *Neu*Ursprungsland: ItalienKontaktKontaktname: RB Hygiene Home Deutschland GmbHKontaktadresse: Darwinstr. 2-4 69115 HeidelbergFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",7649810
"ProduktbeschreibungArtikelnummer 1498474Diese Artikel sind nicht ständig im Sortiment. Verkauf nur solange der Vorrat reicht. Abgabe nur in handelsüblichen Mengen. Aktionspreise sind zeitlich begrenzt. ArtikeldetailsMarke: proFagusKontaktKontaktname: proFagus GmbHKontaktadresse: Uslarer Straße 30 37194 BodenfeldeMaximale Bestellmenge: 2 StückFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",1498474
"ProduktbeschreibungArtikelnummer 690805In der Sonne gereift, sorgfälig ausgewählt, geschält und fein gestückelt, bilden die ORO di Parma-Tomaten mit ihrem intensiven Geschmack, und verfeinert mit Basilikum die ideale Basis für Saucen, Suppen und Co.Zutaten & AllergeneZutaten: Tomatenstücke, Basilikum, Salz, Zucker, natürliches Kräuter-Aroma, natürliches Aroma.NährwerteDurchschnittliche NährwerteUnzubereitet pro 100 gEnergie115 kJEnergie27 kcalFett< 0,5 gFett, davon gesättigte Fettsäuren< 0,1 gKohlenhydrate3,5 gKohlenhydrate, davon Zucker3,5 gBallaststoffe2,2 gEiweiß1,3 gSalz0,6 gHinweiseAufbewahrungs- und Verwendungshinweis: Nach Anbruch im Kühlschrank aufbewahren.ArtikeldetailsMarke: Oro di ParmaNettofüllmenge: 400 GUrsprungsland: ItalienKontaktKontaktname: HengstenbergKontaktadresse: D-73726 EsslingenFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",690805
"ProduktbeschreibungArtikelnummer 2167566Speziell formuliert für Menschen mit Glutenunverträglichkeit.Zutaten & AllergeneZutaten: weißes Maismehl (60%), gelbes Maismehl (29,5%), braunes Vollkorn-Reismehl (10%), Wasser, Emulgator: Mono- und Diglyceride von Speisefettsäuren.Allergenhinweise: Enthält: Keine deklarationspflichtigen Allergene enthalten.NährwerteDurchschnittliche NährwerteUnzubereitet pro 100 gEnergie1.540 kJEnergie363 kcalFett1,5 gFett, davon gesättigte Fettsäuren0,7 gKohlenhydrate79,6 gKohlenhydrate, davon Zucker0,6 gBallaststoffe1,7 gEiweiß6,9 gSalz0,002 gHinweiseAufbewahrungs- und Verwendungshinweis: Kühl und trocken lagernArtikeldetailsMarke: BarillaEigenschaften: GlutenfreiUrsprungsland: ItalienSorte: Spaghetti glutenfreiKontaktKontaktname: Barilla G. e R. Fratelli S.p.A.Kontaktadresse: Via Mantova 166, Parma - Italy.Für die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",2167566
"ProduktbeschreibungArtikelnummer 8089491Die neuen Fusilli aus roten Linsen von Barilla bieten ein ganz neues Erlebnis mit dem Geschmack und allen Vorteilen von Hülsenfrüchten!

Glutenfrei, cholesterinfrei. Protein- und ballaststoffreich.

Lernen Sie jetzt unsere neue Fusilli aus 100% rotem Linsenmehl kennen.

Machen Sie sich bereit für ein Geschmacksabenteuer! Zutaten & AllergeneZutaten: Mehl aus roten LinsenNährwerteDurchschnittliche NährwerteUnzubereitet pro 100 gEnergie1.416 kJEnergie335 kcalFett2,4 gFett, davon gesättigte Fettsäuren0,5 gKohlenhydrate47,4 gKohlenhydrate, davon Zucker1,8 gBallaststoffe12 gEiweiß25 gSalz0,003 gHinweiseAufbewahrungs- und Verwendungshinweis: Trocken, vor Licht und Wärme geschütztlagern.ArtikeldetailsMarke: BarillaEigenschaften: GlutenfreiUrsprungsland: ItalienKontaktKontaktname: Barilla G. e R. Fratelli S.p.A.Kontaktadresse: Via Mantova 166, Parma - Italy.Für die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",8089491
"ProduktbeschreibungArtikelnummer 2085801Wie beim Italiener: Der leckere Pizzateig kommt zusammen mit der fruchtigen Tomaten-Kräuter-Sauce – perfekt für Ihre Wunschpizza „al gusto!“

- Frischteig für Ihre Wunschpizza 

- Der leckere Pizzateig mit mediterraner Tomatensauce mit Kräutern bringen jede Menge südländische Raffinesse nach Hause.

- Der extra-luftige, extra-lockere Pizzateig reicht genau für ein ganzes Backblech für Deinen Lieblings-Moment.

- Mit mediterranem Olivenöl extra vergine. Zutaten & AllergeneZutaten: Teig (67%): WEIZENMEHL, Wasser, Dextrose, WEIZENGLUTEN, Zucker, Backtriebmittel (Diphosphate, Natriumcarbonate), natives Olivenöl extra (1 %), Alkohol, Speisesalz, Magnesiumchlorid, Stabilisator (Xanthan), Mehlbehandlungsmittel (Ascorbinsäure), Sonnenblumenöl. Tomatensauce (33%): Wasser, Tomatenstückchen (25%), Tomatenpüree (16,7%), modifizierte Maisstärke, Zucker, Speisesalz, Zwiebeln, Basilikum, Oregano, Säureregulator (Citronensäure). TEIG KANN EI, MILCH UND SOJA ENTHALTEN.Allergenhinweise: WEIZENMEHL, WEIZENGLUTENEnthält: Weizen und Weizenerzeugnisse (glutenhaltiges Getreide). Kann enthalten: Eier und Eierzeugnisse. Milch und Milcherzeugnisse (einschließlich Lactose). Soja und Sojaerzeugnisse.NährwerteDurchschnittliche NährwerteUnzubereitet pro 100 gEnergie758 kJEnergie179 kcalFett1,6 gFett, davon gesättigte Fettsäuren0,5 gKohlenhydrate32,7 gKohlenhydrate, davon Zucker5,2 gBallaststoffe2 gEiweiß6,5 gSalz1,39 gHinweiseAufbewahrungs- und Verwendungshinweis: Immer im Kühlschrank bei +2°C bis +7°C lagern. Zu verbrauchen bis: siehe Packungsseite.ArtikeldetailsMarke: Knack&BackEigenschaften: VegetarischUrsprungsland: Europäische UnionKontaktKontaktname: General Mills GmbHKontaktadresse: Osterbekstr. 90c, 22083 HamburgFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",2085801
"Bestellung ab 18 Jahren.Für dieses Produkt gilt das Jugendschutzgesetz.ProduktbeschreibungArtikelnummer 6969739- Trockener leichter Weißwein, mit Aromen von tropischen Früchten und mit angenehmer Länge.
- Empfehlung: zu Spargel, Seelachs und Geflügel mit hellen Saucen.
- Trinktemperatur: 8-10°C.

Alkoholgehalt: 12,5 % Vol.

Abgefüllt von:
Casa Vinicola Luigi Cecchi & Figli srl,
Loc. Casina dei Ponti N. 56
Castellina I, 53011
Italien Zutaten & AllergeneZutaten: Zusatzstoffe: E 220Allergenhinweise: Schwefeldioxid und Sulfite in einer Konzentration von mehr als 10 mg/kg oder 10 mg/l, als SO2 angegebenArtikeldetailsMarke: CecchiUrsprungsland: ItalienSchmeckt zu: Vorspeisen & Salat, Fisch & Meeresfrüchten, Geflügel, GemüseMaximale Bestellmenge: 15 StückFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",6969739
"ProduktbeschreibungArtikelnummer 1439807Zutaten & AllergeneZutaten: WEIZENMEHL, Trinkwasser, pflanzliche Öle (Rapsöl, natives Olivenöl extra), HARTWEIZENGRIESS, Zucker, Backhefe, Speisesalz.Kann Spuren von Milch und Milcherzeugnissen enthalten.Allergenhinweise: Enthält: Weizen und Weizenerzeugnisse (glutenhaltiges Getreide). Kann enthalten: Milch und Milcherzeugnisse (einschließlich Lactose). Milchzucker (Laktose).NährwerteDurchschnittliche NährwerteUnzubereitet pro 100 gEnergie1.064 kJEnergie252 kcalFett4,6 gFett, davon gesättigte Fettsäuren0,5 gKohlenhydrate44 gKohlenhydrate, davon Zucker3,5 gEiweiß7,5 gSalz1,53 gHinweiseAufbewahrungs- und Verwendungshinweis: Ungeöffnet bei unter + 7° C mindestens haltbar bis s. MHD.ArtikeldetailsMarke: DermarisUrsprungsland: DeutschlandSorte: NaturKontaktKontaktname: Dermaris GmbHKontaktadresse: Schanzenweg 3D-59557 LippstadtFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",1439807
"Bestellung ab 18 Jahren.Für dieses Produkt gilt das Jugendschutzgesetz.ProduktbeschreibungArtikelnummer 2022860Zutaten & AllergeneAllergenhinweise: Enthält: Keine deklarationspflichtigen Allergene enthalten.ArtikeldetailsUrsprungsland: ItalienAlkoholgehalt: 26 % Vol.KontaktKontaktname: Pallini SPAKontaktadresse: Via Tiburtina, 1314 00131 Rom, ITFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",2022860
"ProduktbeschreibungArtikelnummer 1076627Im Backofen in wenigen Minuten schnell zubereitet und servierfertig, eignen sich unsere REWE Beste Wahl Aufbackwaren für jede Gelegenheit. Kontakt: Glockenbrot Bäckerei GmbH & Co. oHG, D-60386 Frankfurt am Main, D-85232 Bergkirchen. Zutaten & AllergeneZutaten: WEIZENMEHL, Wasser, WEIZENSAUERTEIG getrocknet, Olivenöl, Speisesalz, Hefe, Stabilisator (Guarkernmehl), Zucker, Gerstenmalzextrakt, Emulgator (Mono- und Diacetylweinsäureester von Mono- und Diglyceriden von Speisefettsäuren), Ethanol.  Kann Spuren von Sesam und Milcherzeugnissen enthalten Zusatzstoffe: E 412, E 472eAllergenhinweise: Glutenhaltiges Getreide (Weizen, Gerste, Roggen, Hafer, Dinkel, Kamut oder Hybridstämme)NährwerteDurchschnittliche Nährwertepro 100 gEnergie1.115 kJEnergie264 kcalFett2,5 gFett, davon gesättigte Fettsäuren0,6 gKohlenhydrate50,4 gKohlenhydrate, davon Zucker3,1 gEiweiß8,1 gSalz1,2 gHinweiseVerwendungshinweise: Trocken lagern. Vor Wärme schützen.ArtikeldetailsMarke: REWE Beste WahlUrsprungsland: DeutschlandKontaktKontaktname: Glockenbrot Bäckerei GmbH & Co. oHGKontaktadresse: Robert-Bosch-Str. 3, 60386 Frankfurt am Main, DeutschlandFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",1076627
"Bestellung ab 18 Jahren.Für dieses Produkt gilt das Jugendschutzgesetz.ProduktbeschreibungArtikelnummer 7791959Rubinrot, Duft nach Blaubeeren, zarte
Röstaromen, saftiger Körper, dezente
Säure, verhaltener Tanningehalt.
EMPFEHLUNG: zu Pizza, Pasta und
Käse
TRINKTEMPERATUR: 16-18°C Zutaten & AllergeneZutaten: Enthält SulfiteAllergenhinweise: Enthält: Schwefeldioxid und Sulfite.ArtikeldetailsMarkeSontino Sangiovese BioEigenschaftenBio, VeganUrsprungslandItalienAlkoholgehalt12,5 % Vol.Schmeckt zuPizza, Pasta, KäseÖko KontrollstelleDE-ÖKO-003Ort der ErzeugungEU-LandwirtschaftKontaktKontaktname: F.W. Langguth Erben GmbH & Co. KGKontaktadresse: Dr.-Ernst-Spies-Allee 2, 56841 Traben-TrarbachFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",7791959
"ProduktbeschreibungArtikelnummer 3017150luftgetrockneter Schinken, mild-würzig, mit Interleaver, im lackierten DisplaykartonZutaten & AllergeneZutaten: Schweinekeule, Kochsalz.Allergenhinweise: Enthält: Keine deklarationspflichtigen Allergene enthalten.NährwerteDurchschnittliche NährwerteUnzubereitet pro 100 gEnergie1.014 kJEnergie243 kcalFett15 gFett, davon gesättigte Fettsäuren5,3 gKohlenhydrate0,5 gKohlenhydrate, davon Zucker0,5 gEiweiß27 gSalz4,6 gHinweiseAufbewahrungs- und Verwendungshinweis: Unter +7°C lagern und nach dem Öffnen innerhalb von 2-3 Tagen verbrauchen.Information: keine deklarationspflichtigen Zusatzstoffe vorhanden, unter Schutzatmosphäre verpacktArtikeldetailsMarke: CitterioUrsprungsland: ItalienKontaktKontaktname: Giuseppe Citterio Salumificio S.P.A.Kontaktadresse: Corso Europa 206, 20017 RhoFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",3017150
"ProduktbeschreibungArtikelnummer 7898150Frisch für dich aus unserer Servicetheke. 
 
45% Fett i. Tr. 
 
Zutaten: pasteurisierte MILCH, Speisesalz, Säuerungskulturen, mikrobielles Lab, Farbstoff: Beta-Carotin, Konservierungsstoffe: Natamycin (zur Oberflächenbehandlung). 
 
Laktosefrei* 
*Laktosegehalt: unter 0, 1g/100g 
 
Rinde zum Verzehr geeignet! 
 
Nährwerte je 100g: 
Energie: 1439kJ 
Energie: 346kcal 
Fett: 27g 
Fett, davon gesättigte Fettsäuren: 18,6g 
Kohlenhydrate: 0,1g 
Kohlenhydrate, davon Zucker: 0,1g 
Eiweiß: 25g 
Salz: 1,3g... mehr anzeigenZutaten & AllergeneZutaten: pasteurisierte KUHMILCH, Speisesalz, Säuerungskulturen, mikrobielles Lab, Farbstoff: Carotin, Konservierungsstoff: Natamycin (nur zur Oberflächenbehandlung)Allergenhinweise: Enthält: Milch und Milcherzeugnisse (einschließlich Lactose).NährwerteDurchschnittliche NährwerteUnzubereitet pro 100 gEnergie1.439 kJEnergie346 kcalFett27 gFett, davon gesättigte Fettsäuren18,6 gKohlenhydrate< 0,1 gKohlenhydrate, davon Zucker< 0,1 gEiweiß25 gSalz1,3 gHinweiseAufbewahrungs- und Verwendungshinweis: Ungeöffnet bei +4°C bis +7°C mindestens haltbar bis: Nach dem Öffnen kühl lagern und innerhalb weniger Tage verbrauchen.ArtikeldetailsMarke: MilramUrsprungsland: DeutschlandKontaktKontaktname: DMK GmbHKontaktadresse: Industriestrasse 27, 27404 ZEVEN, GERMANYFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",7898150
"ProduktbeschreibungArtikelnummer 330377Zutaten & AllergeneZutaten: WEIZENMEHL, Wasser, KRÄUTERBUTTER (BUTTERZUBEREITUNG) 20% (BUTTER, Zwiebeln, Kräuter, Petersilie, Knoblauch, Gewürze, Salz, Stärke, Zitronensaftkonzentrat, Knoblauchextrakt), ROGGENMEHL, HARTWEIZENGRIEß, WEIZENMALZMEHL, WEIZENGLUTEN, Salz, Hefe, natürliches Aroma.Allergenhinweise: Enthält: Glutenhaltiges Getreide und glutenhaltige Getreideerzeugnisse. Milch und Milcherzeugnisse (einschließlich Lactose).NährwerteDurchschnittliche NährwerteUnzubereitet pro 100 gEnergie1.266 kJEnergie302 kcalFett13 gFett, davon gesättigte Fettsäuren8,2 gKohlenhydrate38 gKohlenhydrate, davon Zucker2,6 gBallaststoffe2,5 gEiweiß7 gSalz1,4 gHinweiseAufbewahrungs- und Verwendungshinweis: kühl, sauber, trocken lagernInformation: Unter Schutzatmosphäre verpackt.ArtikeldetailsMarke: MeggleUrsprungsland: DeutschlandSorte: KräuterbutterKontaktKontaktname: Molkerei MEGGLE Wasserburg GmbH & Co. KGKontaktadresse: Megglestr. 6-1283512 WasserburgFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",330377
"ProduktbeschreibungArtikelnummer 866749Zutaten & AllergeneZutaten: 50 % Bockwurst [Schweinefleisch, Trinkwasser, Speck, Speisesalz, Gewürze, Gewürzextrakte (mit SELLERIE), Dextrose, Antioxidationsmittel: Ascorbinsäure, Konservierungsstoff: Natriumnitrit, Rauch], Curry-Sauce [Trinkwasser, Tomatenmark, Zucker, Branntweinessig, Apfelmark, modifizierte Stärke, Salz, Gewürze, Verdickungsmittel: Guarkernmehl, Johannisbrotkernmehl], Currypulver (im extra Tütchen). Kann Spuren von MILCHEIWEIß, SENF enthaltenAllergenhinweise: Enthält: Sellerie und Sellerieerzeugnisse. Kann enthalten: Milch und Milcherzeugnisse (einschließlich Lactose). Senf- und Senferzeugnisse.NährwerteDurchschnittliche NährwerteUnzubereitet pro 100 gEnergie875 kJEnergie210 kcalFett14 gFett, davon gesättigte Fettsäuren5,2 gKohlenhydrate13 gKohlenhydrate, davon Zucker13 gEiweiß8 gSalz1,6 gHinweiseAufbewahrungs- und Verwendungshinweis: Temperaturbereich zwischen 5°C und 7°CArtikeldetailsMarke: MeicaUrsprungsland: DeutschlandPackungsgröße: 400gKontaktKontaktname: Meica GmbH & Co. KGKontaktadresse: Meicastraße 6, 26188 EdewechtFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",866749
"ProduktbeschreibungArtikelnummer 5309239Frisch für dich aus unserer Servicetheke. 
 
Zutaten: Schweinefleisch, jodiertes Nitritpökelsalz (Speisesalz, Kaliumjodat, Konservierungsstoff: Natriumnitrit), Stabilisator: Triphosphate, Antioxidationsmittel: Natriumascorbat, Gewürzextrakte (Lauch). 
 
Kann Spuren von SENF, SELLERIE und SESAM enthalten. 
 
Nährwerte je 100g: 
Energie: 683kJ 
Energie: 164kcal 
Fett: 10g 
Fett, davon gesättigte Fettsäuren: 2,5g 
Kohlenhydrate: 0,5g 
Kohlenhydrate, davon Zucker: 0,3g 
Eiweiß: 18g 
Salz: 2,5g Zutaten & AllergeneAllergenhinweise: nullNährwerteDurchschnittliche NährwerteUnzubereitet pro 100 gEnergie683 kJEnergie164 kcalFett10 gFett, davon gesättigte Fettsäuren2,5 gKohlenhydrate0,5 gKohlenhydrate, davon Zucker0,3 gEiweiß18 gSalz2,5 gArtikeldetailsMarke: SteinhausFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",5309239
